source,State,District,Rivers / Streams,start_date
news_reports,Uttar Pradesh,Gautam Buddha Nagar,yamuna,2023-12-03 18:30:00+00
news_reports,Haryana,"Gurgaon, Faridabad, Mewat",N/A,2023-12-06 18:30:00+00
news_reports,Maharashtra,Buldana,Bhima,2017-10-04 18:30:00+00
news_reports,Odisha,"Anugul, Jharsuguda, Kalahandi, Kendrapara, Khordha, Jagatsinghapur, Malkangiri, Mayurbhanj, Nabarangapur, Bhadrak, Nuapada, Puri, Rayagada, Baudh, Balangir, Bargarh, Cuttack, Debagarh, Kandhamal, Kendujhar, Koraput, Nayagarh, Sambalpur, Sundargarh, Jajapur, Gajapati, Dhenkanal, Baleshwar, Ganjam, Subarnapur (Sonepur)",N/A,2023-12-05 18:30:00+00
news_reports,Haryana,Panchkula,N/A,2023-12-05 18:30:00+00
news_reports,Punjab,"Hoshiarpur, Muktsar, Patiala, Rupnagar, Sahibzada Ajit Singh Nagar, Gurdaspur, Sangrur, Shahid Bhagat Singh Nagar, Faridkot, Tarn Taran, Fatehgarh Sahib, Bathinda, Firozpur, Mansa, Moga, Kapurthala, Barnala, Ludhiana, Jalandhar, Amritsar",N/A,2023-12-06 18:30:00+00
news_reports,Punjab,"Faridkot, Gurdaspur, Hoshiarpur, Muktsar, Patiala, Bathinda, Rupnagar, Sahibzada Ajit Singh Nagar, Sangrur, Tarn Taran, Fatehgarh Sahib, Firozpur, Jalandhar, Shahid Bhagat Singh Nagar, Kapurthala, Ludhiana, Barnala, Mansa, Amritsar, Moga",N/A,2023-12-06 18:30:00+00
news_reports,Goa,North Goa,Mandovi,2023-12-07 18:30:00+00
news_reports,Madhya Pradesh,Shahdol,Sone,2023-11-26 18:30:00+00
news_reports,Goa,North Goa,Mandovi,2023-12-06 18:30:00+00
news_reports,Jammu & Kashmir,"Pulwama, Bandipore","Rambi Ara, Jhelum, Ferozpora Tangmarg, Lidder, Sindh, Madhumati, Kishenganga",2020-08-18 18:30:00+00
news_reports,Jammu & Kashmir,Baramula,"Jhelum, Ferozpora Tangmarg",2020-08-03 18:30:00+00
news_reports,N/A,N/A,"Teesta, Mahakali",2019-10-04 18:30:00+00
news_reports,West Bengal,"Puruliya, Hugli / Hooghly",Ganga,2017-07-25 18:30:00+00
news_reports,West Bengal,Birbhum,N/A,2017-04-21 18:30:00+00
news_reports,Andhra Pradesh,Guntur,Krishna,2023-12-07 18:30:00+00
news_reports,Goa,North Goa,N/A,2023-12-08 18:30:00+00
news_reports,Tamil Nadu,Thiruvallur,"Kosasthalaiyar, Nagariyar, Palar",2023-12-08 18:30:00+00
news_reports,Maharashtra,N/A,Vaitarna,2019-03-04 18:30:00+00
news_reports,Karnataka,"Haveri, Kolar, Mandya, Shimoga, Tumkur, Gulbarga, Udupi, Uttara Kannada, Bangalore, Gadag, Bellary, Bidar, Chitradurga, Davanagere, Dakshina Kannada, Dharwad, Hassan, Kodagu, Chikmagalur, Koppal, Chikkaballapura, Mysore, Bijapur, Belgaum, Bangalore Rural, Bagalkot, chamarajanagar, Yadgir, Raichur, Ramanagara",N/A,2023-12-10 18:30:00+00
news_reports,"Rajasthan, Jharkhand",Hazaribagh,N/A,2024-01-03 18:30:00+00
news_reports,Odisha,Jajapur,"Budhabalanga, Kharasrota",2023-12-10 18:30:00+00
news_reports,Goa,North Goa,Mandovi,2023-12-10 18:30:00+00
news_reports,Goa,North Goa,Mandovi,2023-12-10 18:30:00+00
news_reports,Punjab,Shahid Bhagat Singh Nagar,N/A,2023-12-08 18:30:00+00
news_reports,Haryana,Panchkula,N/A,2023-12-10 18:30:00+00
news_reports,N/A,N/A,N/A,2023-05-23 18:30:00+00
news_reports,Haryana,Faridabad,yamuna,2023-01-22 18:30:00+00
news_reports,Maharashtra,"Jalna, Chandrapur, Jalgaon, Kolhapur, Mumbai, Buldana, Mumbai Suburban, Nagpur, Nanded, Bhandara, Pune, Raigarh, Solapur, Yavatmal, Washim, Ahmadnagar, Amravati, Bid, Dhule, Aurangabad, Gondiya, Hingoli, Latur, Nandurbar, Gadchiroli, Nashik, Osmanabad, Parbhani, Thane, Ratnagiri, Sindhudurg, Wardha, Satara, Akola, Sangli",N/A,2023-11-02 18:30:00+00
news_reports,Uttar Pradesh,"Saharanpur, Muzaffarnagar",yamuna,2023-11-02 18:30:00+00
news_reports,Punjab,Rupnagar,N/A,2023-12-12 18:30:00+00
news_reports,Assam,Kamrup,Kulshi,2023-12-11 18:30:00+00
news_reports,Chhattisgarh,"Uttar Bastar Kanker, Korba, Mahasamund, Narayanpur, Jashpur, Raigarh, Raipur, Rajnandgaon, Surguja, Bilaspur, Bijapur, Koriya, Janjgir-champa, Dhamtari, Dakshin Bastar Dantewada, Durg, Kabeerdham, Bastar",N/A,2023-12-12 18:30:00+00
news_reports,Karnataka,Bangalore,N/A,2023-12-12 18:30:00+00
news_reports,Madhya Pradesh,Narmadapuram,N/A,2023-12-12 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2023-12-13 18:30:00+00
news_reports,Haryana,"Panchkula, Ambala, Yamunanagar, Karnal, Panipat, Sonipat, Faridabad, Palwal",N/A,2023-12-13 18:30:00+00
news_reports,Punjab,Amritsar,N/A,2023-12-13 18:30:00+00
news_reports,Uttar Pradesh,Mahamaya Nagar,N/A,2023-12-13 18:30:00+00
news_reports,Rajasthan,"Alwar, Jaipur, Sikar, Udaipur, Rajsamand, Tonk, Sawai Madhopur, Dhaulpur, Sirohi, Jalor","Banas, Som",2020-02-21 18:30:00+00
news_reports,Karnataka,Dakshina Kannada,Netravathi,2023-12-14 18:30:00+00
news_reports,Tamil Nadu,"Tiruchirappalli, Nagapattinam",N/A,2023-12-14 18:30:00+00
news_reports,Goa,"North Goa, South Goa",Chapora,2023-12-14 18:30:00+00
news_reports,Punjab,"Faridkot, Gurdaspur, Hoshiarpur, Muktsar, Patiala, Bathinda, Rupnagar, Sahibzada Ajit Singh Nagar, Sangrur, Barnala, Shahid Bhagat Singh Nagar, Tarn Taran, Fatehgarh Sahib, Amritsar, Firozpur, Jalandhar, Kapurthala, Ludhiana, Mansa, Moga",N/A,2023-12-13 18:30:00+00
news_reports,N/A,N/A,N/A,2023-12-13 18:30:00+00
news_reports,Himachal Pradesh,Mandi,Beas,2014-06-11 18:30:00+00
news_reports,Himachal Pradesh,Chamba,Ravi,2020-06-28 18:30:00+00
news_reports,Himachal Pradesh,"Una, Chamba, Sirmaur, Kangra, Solan","Ravi, Beas, Swan, Sutlej, Mand",2021-07-12 18:30:00+00
news_reports,Himachal Pradesh,"Sirmaur, Chamba, Kinnaur, Kullu, Lahul & Spiti, Kangra, Solan, Hamirpur, Una, Bilaspur, Mandi, Shimla","yamuna, Giri, Sutlej, Beas, Chakki, Ravi, Swan",2023-09-19 18:30:00+00
news_reports,Uttar Pradesh,Banda,Ken,2023-12-08 18:30:00+00
news_reports,Jammu & Kashmir,Rajouri,N/A,2023-12-15 18:30:00+00
news_reports,Gujarat,Surendranagar,N/A,2023-12-15 18:30:00+00
news_reports,Himachal Pradesh,"Kullu, Mandi",Beas,2014-06-16 18:30:00+00
news_reports,Rajasthan,Sawai Madhopur,Morel,2021-01-22 18:30:00+00
news_reports,Gujarat,Vadodara,Orsang,2023-12-08 18:30:00+00
news_reports,Rajasthan,Dhaulpur,N/A,2021-11-15 18:30:00+00
news_reports,Rajasthan,"Bhilwara, Alwar",N/A,2023-06-10 18:30:00+00
news_reports,Haryana,Mewat,N/A,2023-12-19 00:00:00+00
news_reports,"Rajasthan, Haryana","Mahendragarh, Jaipur",N/A,2023-12-24 18:30:00+00
news_reports,Tamil Nadu,Cuddalore,N/A,2023-12-13 18:30:00+00
news_reports,Kerala,"Thiruvananthapuram, Alappuzha, Ernakulam, Idukki, Kasaragod, Kollam, Kottayam, Kozhikode, Malappuram, Kannur, Thrissur, Pathanamthitta, Wayanad, Palakkad","Manimalayar, Achankovil, Periyar, Bharathapuzha, Chaliyar",2023-12-17 18:30:00+00
news_reports,Karnataka,"Bangalore, Yadgir",Krishna,2023-12-17 00:00:00+00
news_reports,Bihar,"Patna, Bhojpur, Aurangabad, Nawada, Jamui, Rohtas, Saran, Vaishali, Kaimur (Bhabua)",Sone,2023-12-23 00:00:00+00
news_reports,Chhattisgarh,"Bastar, Bijapur, Bilaspur, Dakshin Bastar Dantewada, Dhamtari, Durg, Janjgir-champa, Uttar Bastar Kanker, Jashpur, Raipur, Raigarh, Surguja, Narayanpur, Kabeerdham, Mahasamund, Rajnandgaon, Korba, Koriya",N/A,2023-07-21 18:30:00+00
news_reports,Chhattisgarh,"Bastar, Bijapur, Bilaspur, Dakshin Bastar Dantewada, Dhamtari, Durg, Janjgir-champa, Jashpur, Uttar Bastar Kanker, Korba, Mahasamund, Koriya, Narayanpur, Raigarh, Raipur, Rajnandgaon, Surguja, Kabeerdham",N/A,2022-01-28 18:30:00+00
news_reports,Jammu & Kashmir,"Pulwama, Anantnag, Shupiyan, Kulgam, Badgam, Ganderbal","Doodh Ganga, Vaishav, Shali Ganga, Rambi Ara",2023-12-25 18:30:00+00
news_reports,N/A,N/A,"Ganga, Sone, Narmada, Betwa, Chambal, Ulhas, Goma (Gujarat), Orsang, Morhar, Nagavali, Phalguni, Kali, Krishna, Tungabhadra, Nambiyar, Ozat, Goma, Musi, Kollidam",2019-02-28 18:30:00+00
news_reports,Himachal Pradesh,Solan,Sirsa,2023-12-27 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2023-12-29 18:30:00+00
news_reports,Jammu & Kashmir,Reasi,N/A,2023-12-19 18:30:00+00
news_reports,Bihar,"Bhojpur, Patna, Nawada, Nalanda, Saran, Aurangabad, Rohtas, Gaya","Sone, Chanan, Morhar, Punpun, Ganga, Kiul, Falgu",2023-12-20 18:30:00+00
news_reports,Bihar,Pashchim Champaran,N/A,2023-12-20 18:30:00+00
news_reports,"Uttar Pradesh, Madhya Pradesh, Rajasthan","Etawah, Bhind","Chambal, Parbati",2023-01-05 18:30:00+00
news_reports,Uttar Pradesh,Budaun,Sot,2021-06-21 18:30:00+00
news_reports,Jharkhand,"Bokaro, Chatra, Deoghar, Dhanbad, Dumka, Garhwa, Giridih, Godda, Gumla, Hazaribagh, Latehar, Pakur, Palamu, Saraikela-kharsawan, Ramgarh, Lohardaga, Ranchi, Khunti, Simdega, Jamtara, Koderma, West Singhbum, East Singhbum, Sahebganj",N/A,2023-05-31 18:30:00+00
news_reports,Odisha,Sundargarh,Koel,2024-01-03 18:30:00+00
news_reports,"Punjab, Himachal Pradesh",Kangra,Chakki,2017-09-07 18:30:00+00
news_reports,Jharkhand,Sahebganj,Ganga,2024-01-04 18:30:00+00
news_reports,Haryana,"Yamunanagar, Sonipat",N/A,2024-01-04 18:30:00+00
news_reports,Tamil Nadu,"Chennai, Cuddalore, Dharmapuri, Dindigul, Erode, Coimbatore, Kancheepuram, Kanniyakumari, Madurai, Krishnagiri, Perambalur, Pudukkottai, Ramanathapuram, Namakkal, Salem, Sivaganga, Thanjavur, The Nilgiris, Theni, Thiruvallur, Thiruvarur, Thoothukkudi, Karur, Tiruchirappalli, Tirunelveli, Tiruvannamalai, Tiruppur, Vellore, Ariyalur, Virudhunagar, Viluppuram, Nagapattinam",N/A,2024-01-05 18:30:00+00
news_reports,Odisha,Kendujhar,Baitrani,2024-01-05 18:30:00+00
news_reports,Tamil Nadu,Tiruchirappalli,Koraiyar,2024-01-05 18:30:00+00
news_reports,Haryana,Yamunanagar,yamuna,2024-01-08 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Mandovi, Zuari, Chapora, Terekhol ",2024-01-10 18:30:00+00
news_reports,Haryana,Yamunanagar,N/A,2024-01-08 18:30:00+00
news_reports,"Madhya Pradesh, Uttar Pradesh",Gwalior,Chambal,2019-03-26 18:30:00+00
news_reports,Madhya Pradesh,"Sagar, Sheopur, Damoh, Bhind, Morena","Chambal, Parvati",2022-06-29 18:30:00+00
news_reports,Madhya Pradesh,"Sheopur, Morena, Bhind","Chambal, Kuno, Parbati",2022-09-01 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Sidhi","Chambal, Kuno",2022-06-30 18:30:00+00
news_reports,"Madhya Pradesh, Uttar Pradesh",Etawah,Chambal,2021-07-28 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2023-01-21 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2022-09-01 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Datia",Chambal,2019-08-29 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Sagar, Sheopur, Damoh, Bhind","Chambal, Parvati",2022-06-21 18:30:00+00
news_reports,"Madhya Pradesh, Rajasthan","Morena, Bhind, Dhaulpur",Chambal,2018-09-07 18:30:00+00
news_reports,N/A,N/A,N/A,2024-01-13 18:30:00+00
news_reports,"Rajasthan, Madhya Pradesh, Uttar Pradesh",Agra,"Chambal, Betwa, Sone, Ken, yamuna, Ganga, Gandak, Mahanadi, Ghaghra, Hooghly, Banas, Gopad, Parbati, Kali Sindh",2017-01-10 18:30:00+00
news_reports,"Rajasthan, Madhya Pradesh, Uttar Pradesh","Dhaulpur, Morena, Sehore, Shivpuri",Chambal,2019-04-26 18:30:00+00
news_reports,"Madhya Pradesh, Rajasthan",Gwalior,Chambal,2018-01-13 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2018-09-13 18:30:00+00
news_reports,"Madhya Pradesh, Rajasthan","Morena, Dhaulpur","Chambal, Parvati, Kuno",2022-05-08 18:30:00+00
news_reports,"Rajasthan, Madhya Pradesh, Uttar Pradesh","Etawah, Jalaun",Chambal,2019-08-21 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Chhatarpur, Sehore",N/A,2018-02-02 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-01-13 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2024-02-16 18:30:00+00
news_reports,Madhya Pradesh,"Bhopal, Bhind, Datia",Chambal,2019-08-29 18:30:00+00
news_reports,"Rajasthan, Madhya Pradesh, Uttar Pradesh","Dhaulpur, Bhind, Morena, Gwalior, Agra, Etawah, Jhansi, Bharatpur",Chambal,2023-07-25 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Bhind, Sheopur, Datia",Chambal,2024-01-08 18:30:00+00
news_reports,Madhya Pradesh,Ujjain,Chambal,2018-03-01 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2015-01-01 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2014-05-13 18:30:00+00
news_reports,Rajasthan,"Kota, Bundi",Chambal,2018-06-06 18:30:00+00
news_reports,Madhya Pradesh,Gwalior,"Chambal, Narmada",2023-09-02 18:30:00+00
news_reports,"Rajasthan, Madhya Pradesh, Uttar Pradesh","Morena, Dhaulpur",Chambal,2019-07-24 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Bhind","Chambal, Sindh",2022-07-21 18:30:00+00
news_reports,Madhya Pradesh,Morena,N/A,2019-09-13 18:30:00+00
news_reports,Madhya Pradesh,Morena,"Chambal, Kuno, Parbati (Chambal), Narmada",2020-11-29 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-01-13 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Morena, Datia, Gwalior",Sindh,2019-09-21 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2019-04-07 18:30:00+00
news_reports,Uttar Pradesh,Etawah,Chambal,2024-01-13 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2023-03-20 18:30:00+00
news_reports,"Madhya Pradesh, Rajasthan",Morena,Chambal,2023-12-01 18:30:00+00
news_reports,Madhya Pradesh,Bhopal,"Chambal, Narmada, Ken, Sone, Betwa",2017-06-03 18:30:00+00
news_reports,Rajasthan,Kota,Chambal,2022-07-21 18:30:00+00
news_reports,Rajasthan,Dhaulpur,Chambal,2019-08-10 18:30:00+00
news_reports,"Madhya Pradesh, Uttar Pradesh","Guna, Sehore, Bhind, Agra, Datia, Narmadapuram","Sindh, Chambal, Narmada",2017-05-21 18:30:00+00
news_reports,Maharashtra,"Aurangabad, Dhule, Solapur",N/A,2024-01-21 08:00:00+00
news_reports,Rajasthan,Kota,Chambal,2019-11-05 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2022-01-26 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Morena, Chhatarpur, Gwalior","Betwa, Chambal, Sindh",2018-03-27 18:30:00+00
news_reports,Rajasthan,Dhaulpur,Chambal,2020-03-13 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Bhind, Datia","Chambal, Parbati (Chambal)",2023-04-14 18:30:00+00
news_reports,Rajasthan,Kota,"Chambal, Chandraloi",2018-06-08 18:30:00+00
news_reports,Madhya Pradesh,Morena,N/A,2021-07-05 18:30:00+00
news_reports,Uttar Pradesh,Agra,Chambal,2019-02-02 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Bhind, Datia, Gwalior","Sindh, Chambal",2014-03-14 18:30:00+00
news_reports,N/A,N/A,N/A,2019-07-25 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Morena",Chambal,2020-12-22 18:30:00+00
news_reports,Madhya Pradesh,"Morena, Chhatarpur, Gwalior, Bhind, Anuppur, Panna","Chambal, Sindh, Sone, Betwa, Ken",2019-02-08 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2023-01-19 18:30:00+00
news_reports,Madhya Pradesh,Morena,N/A,2017-11-05 18:30:00+00
news_reports,"Goa, Maharashtra",North Goa,"Terekhol ",2024-01-19 08:00:00+00
news_reports,"Rajasthan, Uttar Pradesh, Madhya Pradesh","Etawah, Morena, Kota, Dhaulpur",Chambal,2020-07-15 18:30:00+00
news_reports,Rajasthan,"Kota, Baran",Parvati,2024-01-13 18:30:00+00
news_reports,"Uttar Pradesh, Haryana","Muzaffarnagar, Panipat",yamuna,2023-02-26 18:30:00+00
news_reports,"Punjab, Haryana","Rupnagar, Jalandhar, Ludhiana, Shahid Bhagat Singh Nagar, Barnala, Sangrur, Mansa, Moga, Firozpur, Muktsar, Bathinda, Faridkot",N/A,2019-06-17 18:30:00+00
news_reports,Punjab,Rupnagar,Sutlej,2019-07-14 18:30:00+00
news_reports,Uttar Pradesh,Rampur,Kosi (UK/UP),2019-04-16 18:30:00+00
news_reports,Bihar,"Patna, Bhojpur","Ganga, Sone",2018-08-29 18:30:00+00
news_reports,Jharkhand,"Ranchi, Bokaro, Chatra, Deoghar, Dhanbad, Giridih, Godda, Gumla, Hazaribagh, Jamtara, Garhwa, Khunti, Latehar, Lohardaga, Palamu, Saraikela-kharsawan, Ramgarh, Simdega, Pakur, Dumka, Koderma, West Singhbum, East Singhbum, Sahebganj",N/A,2024-01-19 08:00:00+00
news_reports,Tamil Nadu,Vellore,N/A,2024-01-19 08:00:00+00
news_reports,Punjab,Ludhiana,N/A,2024-01-19 08:00:00+00
news_reports,Tamil Nadu,"Thoothukkudi, Tirunelveli, Kanniyakumari, Tenkasi",N/A,2024-01-20 08:00:00+00
news_reports,Bihar,"Patna, Bhojpur",N/A,2024-01-21 08:00:00+00
news_reports,"Maharashtra, Madhya Pradesh, Chhattisgarh","Nagpur, Bhandara",Kanhan,2024-01-20 08:00:00+00
news_reports,Tamil Nadu,Kancheepuram,N/A,2024-01-21 08:00:00+00
news_reports,Odisha,"Kendujhar, Jajapur",Kusei,2024-01-30 08:00:00+00
news_reports,Uttar Pradesh,Muzaffarnagar,N/A,2019-12-03 18:30:00+00
news_reports,Uttar Pradesh,"Muzaffarnagar, Bijnor",Ganga,2017-07-01 18:30:00+00
news_reports,"Uttar Pradesh, Haryana",Muzaffarnagar,yamuna,2020-06-21 18:30:00+00
news_reports,"Uttar Pradesh, Haryana","Yamunanagar, Muzaffarnagar",yamuna,2020-12-30 18:30:00+00
news_reports,"Uttar Pradesh, Uttarakhand","Muzaffarnagar, Kaushambi, Fatehpur, Deoria, Saharanpur, Hamirpur, Siddharthnagar",N/A,2022-02-10 18:30:00+00
news_reports,Uttar Pradesh,Muzaffarnagar,N/A,2023-11-27 18:30:00+00
news_reports,"Uttar Pradesh, Haryana","Yamunanagar, Karnal, Panipat, Sonipat, Saharanpur, Muzaffarnagar",yamuna,2016-01-31 18:30:00+00
news_reports,"Uttar Pradesh, Haryana","Muzaffarnagar, Yamunanagar, Palwal, Faridabad, Baghpat",yamuna,2023-07-03 18:30:00+00
news_reports,Uttar Pradesh,Muzaffarnagar,yamuna,2023-09-22 18:30:00+00
news_reports,Uttar Pradesh,Muzaffarnagar,yamuna,2023-09-21 18:30:00+00
news_reports,Odisha,"Jajapur, Kendujhar",Kusei,2024-01-24 08:00:00+00
news_reports,Andhra Pradesh,Annamayya,Papagni,2024-01-26 08:00:00+00
news_reports,Kerala,Thiruvananthapuram,N/A,2024-01-27 08:00:00+00
news_reports,West Bengal,"Kolkata, Bankura",Damodar,2024-01-28 08:00:00+00
news_reports,Andhra Pradesh,"Prakasam, Anantapur, Srikakulam, Krishna, Chittoor, Palnadu, Sri Sathya Sai, Y.s.r.",N/A,2024-01-29 08:00:00+00
news_reports,Bihar,"Saran, Bhojpur, Patna, Vaishali, Jamui, Kishanganj, Rohtas, Aurangabad","Sone, Kiul, Mahananda, Falgu, Chanan, Morhar, Ganga",2024-01-23 18:30:00+00
news_reports,"Bihar, Jharkhand","Jamui, Patna, Giridih, Nawada, Vaishali",N/A,2023-11-14 18:30:00+00
news_reports,Bihar,Jamui,N/A,2023-11-28 18:30:00+00
news_reports,Jammu & Kashmir,Jammu,Ravi,2024-02-01 18:30:00+00
news_reports,Bihar,Kishanganj,Mahananda,2023-12-09 18:30:00+00
news_reports,Bihar,"Jamui, Lakhisarai, Khagaria","Kiul, Bagmati, Kamla",2021-03-21 18:30:00+00
news_reports,Bihar,Bhojpur,Sone,2022-11-27 18:30:00+00
news_reports,Bihar,"Saran, Patna, Begusarai, Lakhisarai, Muzaffarpur, Vaishali, Siwan, Bhagalpur, Buxar, Bhojpur",Sone,2021-01-01 18:30:00+00
news_reports,Goa,"North Goa, South Goa",N/A,2024-02-01 08:00:00+00
news_reports,Maharashtra,"Nagpur, Bhandara",Papagni,2024-02-01 08:00:00+00
news_reports,Andhra Pradesh,Krishna,Krishna,2024-02-06 18:30:00+00
news_reports,Punjab,Sahibzada Ajit Singh Nagar,N/A,2018-07-04 22:00:00+00
news_reports,Chhattisgarh,Durg,Kharun,2023-03-20 18:30:00+00
news_reports,Bihar,Patna,N/A,2024-02-06 18:30:00+00
news_reports,Goa,"North Goa, South Goa","Mandovi, Chapora, Zuari",2024-02-10 18:30:00+00
news_reports,Karnataka,Raichur,N/A,2024-02-12 18:30:00+00
news_reports,Karnataka,"Ramanagara, Raichur",N/A,2024-02-13 18:30:00+00
news_reports,Karnataka,Gadag,N/A,2024-02-13 18:30:00+00
news_reports,Karnataka,Bijapur,N/A,2024-02-14 18:30:00+00
news_reports,Maharashtra,"Akola, Bhandara, Buldana, Chandrapur, Jalgaon, Jalna, Kolhapur, Mumbai, Mumbai Suburban, Nagpur, Nanded, Pune, Raigarh, Solapur, Thane, Washim, Yavatmal, Ahmadnagar, Amravati, Aurangabad, Bid, Dhule, Gadchiroli, Gondiya, Hingoli, Parbhani, Latur, Nandurbar, Nashik, Osmanabad, Ratnagiri, Sangli, Satara, Sindhudurg, Wardha, Palghar",N/A,2024-02-16 08:00:00+00
news_reports,Andhra Pradesh,"Guntur, Palnadu / Narasaraopet, Krishna, Chittoor",Neeva,2024-02-15 08:00:00+00
news_reports,Tamil Nadu,"Chennai, Tiruchirappalli, Pudukkottai",N/A,2024-02-15 08:00:00+00
news_reports,Uttar Pradesh,Muzaffarnagar,N/A,2024-02-17 08:00:00+00
news_reports,Telangana,"Hyderabad, Jayashankar Bhoopalpally, Bhadradri Kothagudem, Karimnagar",N/A,2024-02-18 08:00:00+00
news_reports,Odisha,Sundargarh,Brahmani,2024-02-18 18:30:00+00
news_reports,Jharkhand,"Dhanbad, Giridih, Bokaro, Palamu, Latehar, Hazaribagh, Chatra, Gumla, Ramgarh, Koderma",N/A,2024-02-25 18:30:00+00
news_reports,Madhya Pradesh,Bhind,Chambal,2024-01-31 18:30:00+00
news_reports,Andhra Pradesh,Chittoor,Neeva,2024-02-21 08:00:00+00
news_reports,Andhra Pradesh,"East Godavari, Krishna, Dr. B. R. Ambedkar Konaseema / Konaseema",N/A,2024-02-22 08:00:00+00
news_reports,Bihar,"Nalanda, Aurangabad, Gaya, Nawada, Jehanabad, Lakhisarai, Jamui, Munger, Kishanganj, Banka, Bhagalpur, Saran, Begusarai, Khagaria, Sitamarhi, Muzaffarpur, Sheohar, Rohtas, Sheikhpura, Arwal, Patna, Kaimur (Bhabua), Purbi Champaran",N/A,2024-02-23 08:00:00+00
news_reports,Andhra Pradesh,"Guntur, Krishna",N/A,2024-02-23 08:00:00+00
news_reports,Tamil Nadu,"Madurai, Sivaganga, Kanniyakumari",N/A,2024-02-24 08:00:00+00
news_reports,Rajasthan,Karauli,Chambal,2023-04-12 18:30:00+00
news_reports,Himachal Pradesh,Kullu,Parvati,2024-01-24 18:30:00+00
news_reports,Tamil Nadu,"Ariyalur, Chennai, Coimbatore, Cuddalore, Dharmapuri, Dindigul, Erode, Kancheepuram, Kanniyakumari, Karur, Krishnagiri, Madurai, Namakkal, Perambalur, Pudukkottai, Ramanathapuram, Salem, Sivaganga, Thanjavur, The Nilgiris, Theni, Thiruvallur, Thiruvarur, Thoothukkudi, Tiruchirappalli, Tirunelveli, Tiruppur, Tiruvannamalai, Viluppuram, Vellore, Virudhunagar, Nagapattinam",N/A,2024-02-26 18:30:00+00
news_reports,Andhra Pradesh,Guntur,N/A,2024-02-29 08:00:00+00
news_reports,Tamil Nadu,"Vellore, Karur, Thanjavur, Tiruchirappalli, Ariyalur",N/A,2024-02-28 08:00:00+00
news_reports,Uttar Pradesh,Hamirpur,N/A,2024-02-29 08:00:00+00
news_reports,Kerala,"Thiruvananthapuram, Alappuzha",N/A,2024-02-27 08:00:00+00
news_reports,Uttar Pradesh,Lucknow,N/A,2024-03-15 07:00:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-03-01 18:30:00+00
news_reports,Madhya Pradesh,"Sheopur, Morena","Chambal, Parbati (Chambal)",2024-02-13 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2023-05-19 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-03-03 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-03-02 18:30:00+00
news_reports,Rajasthan,"Kota, Bundi",Chambal,2024-02-29 18:30:00+00
news_reports,Madhya Pradesh,"Bhind, Morena","Chambal, Sindh",2024-02-01 18:30:00+00
news_reports,Madhya Pradesh,Sheopur,Chambal,2024-01-10 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-02-12 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-01-30 18:30:00+00
news_reports,Madhya Pradesh,Sheopur,Parbati (Chambal),2024-01-03 18:30:00+00
news_reports,Madhya Pradesh,Sheopur,"Chambal, Parbati (Chambal)",2024-02-15 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-03-01 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-02-04 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-02-13 18:30:00+00
news_reports,Rajasthan,Dhaulpur,Chambal,2024-03-04 18:30:00+00
news_reports,Madhya Pradesh,Morena,Chambal,2024-01-09 18:30:00+00
