Country,State,Year,City,Location,"Number Of Monitoring Days (UOM:Number), Scaling Factor:1","Minimum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In 24-Hourly Average (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Maximum Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air  Considered In 24-Hourly Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1","Concentration Of Particulate Matter Less Than Or Equal To 10 Micro Grams Per Cubic Meter Of Air Considered In Annual Average  (UOM:µg/m³(Microgrampercubicmeter)), Scaling Factor:1"
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Madurai,,,,,69
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Mettur,,,,,43
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Nagercoil,,,,,55
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Ooty,,,,,55
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Palkalaiperur,,,,,37
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Perambalur,,,,,34
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Ramanathapuram,,,,,43
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Sivagangai,,,,,51
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Theni,,,,,54
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tirupur,,,,,59
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tiruvannamalai,,,,,51
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tiruvarur,,,,,42
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Trichy,,,,,45
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Tuticorin,,,,,56
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Vellore,,,,,76
India,Tamil Nadu,"Calendar Year (Jan - Dec), 2023",Villupuram,,,,,43
India,Telangana,"Calendar Year (Jan - Dec), 2023",Choutupal,,,,,89
India,Telangana,"Calendar Year (Jan - Dec), 2023",Hyderabad,,,,,86
India,Telangana,"Calendar Year (Jan - Dec), 2023",Khammam,,,,,76
India,Telangana,"Calendar Year (Jan - Dec), 2023",Sangareddy,,,,,84
India,Tripura,"Calendar Year (Jan - Dec), 2023",Agartala,,,,,117
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Agra,,,,,112
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Aligarh,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Allahabad,,,,,123
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Anpara,,,,,165
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Ayodhya,,,,,
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Baghpat,,,,,160
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Bareilly,,,,,85
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Bulandshahr,,,,,132
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Firozabad,,,,,109
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Gajroula,,,,,170
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Ghaziabad,,,,,176
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Gorakhpur,,,,,115
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Greater Noida,,,,,228
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Hapur,,,,,127
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Jhansi,,,,,99
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Kanpur,,,,,128
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Khurja,,,,,118
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Lucknow,,,,,141
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Mathura,,,,,168
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Meerut,,,,,166
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Moradabad,,,,,111
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Muzaffarnagar,,,,,159
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Noida,,,,,183
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Raibareli,,,,,93
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Unnao,,,,,118
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Varanasi,,,,,79
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2023",Vrindavan,,,,,120
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Dehradun,,,,,105
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Kashipur,,,,,97
India,Uttarakhand,"Calendar Year (Jan - Dec), 2023",Rishikesh,,,,,77
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Amtala,,,,,83
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Asansol+Raniganj,,,,,115
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Baharampur,,,,,70
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Balurghat,,,,,70
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bankura,,,,,66
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bansberia (Tribeni),,,,,75
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Barasat,,,,,79
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bardhaman,,,,,67
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Barrckpore,,,,,81
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Baruipur,,,,,83
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Birpara,,,,,69
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Bolpur,,,,,63
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Chinsura,,,,,73
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Coochbihar,,,,,66
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Dankuni,,,,,77
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Darjeeling,,,,,52
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Durgapur,,,,,110
India,West Bengal,"Calendar Year (Jan - Dec), 2023",English Bazaar/Malda,,,,,72
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Ghatal,,,,,68
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Haldia,,,,,86
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Howrah,,,,,115
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jaigaon,,,,,76
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jalpaiguri,,,,,68
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Jhargram,,,,,73
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kalimpong,,,,,52
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kalyani,,,,,73
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kharagpur,,,,,86
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Kolkata,,,,,94
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Krishnanagar,,,,,69
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Madhyamgram,,,,,75
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Makhrapara /Alipurduar,,,,,65
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Medinipur,,,,,75
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Purulia,,,,,63
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Raigunj,,,,,72
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Rampurhat,,,,,66
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Ranaghat,,,,,72
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Rishra,,,,,80
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Sankrail,,,,,105
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Siliguri,,,,,80
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Suri,,,,,66
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Tamluk,,,,,77
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Uluberia,,,,,102
India,West Bengal,"Calendar Year (Jan - Dec), 2023",Uttarpara,,,,,70
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Amaravati,,,,,54
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Anatapur,,,,,61
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Chittor,,,,,55
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Eluru,,,,,67
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Guntur,,,,,60
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kadapa,,,,,56
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kakinada,,,,,69
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Kurnool,,,,,64
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Nellore,,,,,55
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Ongole,,,,,50
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Rajahmundry/Rajamahend ravaram,,,,,66
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Srikakulam,,,,,72
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Tirupati,,,,,58
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Vijayawada,,,,,71
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Visakhapatnam,,,,,108
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2022",Vizianagaram,,,,,70
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2022",Itanagar,,,,,58
India,Arunachal Pradesh,"Calendar Year (Jan - Dec), 2022",Naharlagun,,,,,57
India,Assam,"Calendar Year (Jan - Dec), 2022",Bongaigaon,,,,,56
India,Assam,"Calendar Year (Jan - Dec), 2022",Brynihat,,,,,257
India,Assam,"Calendar Year (Jan - Dec), 2022",Daranga,,,,,41
India,Assam,"Calendar Year (Jan - Dec), 2022",Dibrugarh,,,,,44
India,Assam,"Calendar Year (Jan - Dec), 2022",Golaghat,,,,,43
India,Assam,"Calendar Year (Jan - Dec), 2022",Guwahati,,,,,101
India,Assam,"Calendar Year (Jan - Dec), 2022",Magherita,,,,,39
India,Assam,"Calendar Year (Jan - Dec), 2022",Nagaon,,,,,83
India,Assam,"Calendar Year (Jan - Dec), 2022",Nalbari,,,,,95
India,Assam,"Calendar Year (Jan - Dec), 2022",North Lakhimpur,,,,,60
India,Assam,"Calendar Year (Jan - Dec), 2022",Silcher,,,,,45
India,Assam,"Calendar Year (Jan - Dec), 2022",Sivasagar,,,,,38
India,Assam,"Calendar Year (Jan - Dec), 2022",Tezpur,,,,,57
India,Assam,"Calendar Year (Jan - Dec), 2022",Tinsukia,,,,,40
India,Bihar,"Calendar Year (Jan - Dec), 2022",Araria,,,,,139
India,Bihar,"Calendar Year (Jan - Dec), 2022",Arrah,,,,,162
India,Bihar,"Calendar Year (Jan - Dec), 2022",Aurangabad,,,,,187
India,Bihar,"Calendar Year (Jan - Dec), 2022",Begusarai,,,,,188
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bettiah,,,,,178
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bhagalpur,,,,,170
India,Bihar,"Calendar Year (Jan - Dec), 2022",Bihar Sharif,,,,,209
India,Bihar,"Calendar Year (Jan - Dec), 2022",Buxar,,,,,213
India,Bihar,"Calendar Year (Jan - Dec), 2022",Chhapra,,,,,216
India,Bihar,"Calendar Year (Jan - Dec), 2022",Darbhanga,,,,,202
India,Bihar,"Calendar Year (Jan - Dec), 2022",Gaya,,,,,149
India,Bihar,"Calendar Year (Jan - Dec), 2022",Hajipur,,,,,138
India,Bihar,"Calendar Year (Jan - Dec), 2022",Katihar,,,,,227
India,Bihar,"Calendar Year (Jan - Dec), 2022",Kishanganj,,,,,142
India,Bihar,"Calendar Year (Jan - Dec), 2022",Manguraha,,,,,88
India,Bihar,"Calendar Year (Jan - Dec), 2022",Motihari,,,,,153
India,Bihar,"Calendar Year (Jan - Dec), 2022",Munger,,,,,201
India,Bihar,"Calendar Year (Jan - Dec), 2022",Muzaffarpur,,,,,175
India,Bihar,"Calendar Year (Jan - Dec), 2022",Patna,,,,,175
India,Bihar,"Calendar Year (Jan - Dec), 2022",Purnia,,,,,167
India,Bihar,"Calendar Year (Jan - Dec), 2022",Rajgir,,,,,132
India,Bihar,"Calendar Year (Jan - Dec), 2022",Saharsa,,,,,250
India,Bihar,"Calendar Year (Jan - Dec), 2022",Samastipur,,,,,220
India,Bihar,"Calendar Year (Jan - Dec), 2022",Sasaram,,,,,142
India,Bihar,"Calendar Year (Jan - Dec), 2022",Siwan,,,,,198
India,Chandigarh,"Calendar Year (Jan - Dec), 2022",Chandigarh,,,,,113
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Bilaspur,,,,,61
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Durg Bhillainagar,,,,,61
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Korba,,,,,61
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Raigarh,,,,,73
India,Chhattisgarh,"Calendar Year (Jan - Dec), 2022",Raipur,,,,,72
India,Delhi,"Calendar Year (Jan - Dec), 2022",Delhi,,,,,207
India,Goa,"Calendar Year (Jan - Dec), 2022",Amona,,,,,58
India,Goa,"Calendar Year (Jan - Dec), 2022",Assanora,,,,,57
India,Goa,"Calendar Year (Jan - Dec), 2022",Bicholim,,,,,57
India,Goa,"Calendar Year (Jan - Dec), 2022",Codli,,,,,58
India,Goa,"Calendar Year (Jan - Dec), 2022",Cuncolim,,,,,68
India,Goa,"Calendar Year (Jan - Dec), 2022",Honda,,,,,58
India,Goa,"Calendar Year (Jan - Dec), 2022",Kundaim,,,,,59
India,Goa,"Calendar Year (Jan - Dec), 2022",Mapusa,,,,,43
India,Goa,"Calendar Year (Jan - Dec), 2022",Margao,,,,,57
India,Goa,"Calendar Year (Jan - Dec), 2022",Panaji,,,,,62
India,Goa,"Calendar Year (Jan - Dec), 2022",Ponda,,,,,59
India,Goa,"Calendar Year (Jan - Dec), 2022",Sanguem,,,,,57
India,Goa,"Calendar Year (Jan - Dec), 2022",Tilamol,,,,,58
India,Goa,"Calendar Year (Jan - Dec), 2022",Tuem,,,,,57
India,Goa,"Calendar Year (Jan - Dec), 2022",Usgao Pale,,,,,60
India,Goa,"Calendar Year (Jan - Dec), 2022",Vasco,,,,,47
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Ahmedabad,,,,,112
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Ankleshwar,,,,,114
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Gandhinagar,,,,,89
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Jamnagar,,,,,109
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Nandesari,,,,,55
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Rajkot,,,,,108
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Surat,,,,,113
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vadodara,,,,,110
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vapi,,,,,119
India,Gujarat,"Calendar Year (Jan - Dec), 2022",Vatva,,,,,113
India,Haryana,"Calendar Year (Jan - Dec), 2022",Ambala,,,,,136
India,Haryana,"Calendar Year (Jan - Dec), 2022",Bahadurgarh,,,,,163
India,Haryana,"Calendar Year (Jan - Dec), 2022",Ballabgarh,,,,,156
India,Haryana,"Calendar Year (Jan - Dec), 2022",Bhiwani,,,,,117
India,Haryana,"Calendar Year (Jan - Dec), 2022",Charkhi Dadri,,,,,157
India,Haryana,"Calendar Year (Jan - Dec), 2022",Dharuhera,,,,,216
India,Haryana,"Calendar Year (Jan - Dec), 2022",Faridabad,,,,,211
India,Haryana,"Calendar Year (Jan - Dec), 2022",Fatehabad,,,,,150
India,Haryana,"Calendar Year (Jan - Dec), 2022",Gurgaon,,,,,197
India,Haryana,"Calendar Year (Jan - Dec), 2022",Hissar,,,,,153
India,Haryana,"Calendar Year (Jan - Dec), 2022",Jind,,,,,132
India,Haryana,"Calendar Year (Jan - Dec), 2022",Kaithal,,,,,142
India,Haryana,"Calendar Year (Jan - Dec), 2022",Karnal,,,,,113
India,Haryana,"Calendar Year (Jan - Dec), 2022",Kurukshetra,,,,,132
India,Haryana,"Calendar Year (Jan - Dec), 2022",Mandikhera,,,,,87
India,Haryana,"Calendar Year (Jan - Dec), 2022",Manesar,,,,,161
India,Haryana,"Calendar Year (Jan - Dec), 2022",Narnaul,,,,,114
India,Haryana,"Calendar Year (Jan - Dec), 2022",Palwal,,,,,116
India,Haryana,"Calendar Year (Jan - Dec), 2022",Panchukula Urban Estate,,,,,
India,Haryana,"Calendar Year (Jan - Dec), 2022",Panipat,,,,,167
India,Haryana,"Calendar Year (Jan - Dec), 2022",Rohtak,,,,,
India,Haryana,"Calendar Year (Jan - Dec), 2022",Sirsa,,,,,130
India,Haryana,"Calendar Year (Jan - Dec), 2022",Sonepat,,,,,184
India,Haryana,"Calendar Year (Jan - Dec), 2022",Yamuna Nagar,,,,,168
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Baddi,,,,,126
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Damtal,,,,,67
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Dharamshala,,,,,47
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Kala Amb,,,,,84
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Manali,,,,,43
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Nalagarh,,,,,80
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Parwanoo,,,,,44
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Poanta Sahib,,,,,101
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Shimla,,,,,44
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Sunder Nagar,,,,,47
India,Himachal Pradesh,"Calendar Year (Jan - Dec), 2022",Una,,,,,55
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Doda (J),,,,,
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Jammu,,,,,171
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Samba (J),,,,,124
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Srinagar (K),,,,,83
India,Jammu and Kashmir,"Calendar Year (Jan - Dec), 2022",Udhampur (J),,,,,179
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Barajamda,,,,,78
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Dhanbad,,,,,207
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jamshedpur,,,,,129
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jharia,,,,,281
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Jorapokhar,,,,,126
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Ranchi,,,,,106
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Saraikela,,,,,134
India,Jharkhand,"Calendar Year (Jan - Dec), 2022",Sindri,,,,,158
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bagalkote,,,,,47
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bangalore,,,,,68
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Belgaum,,,,,88
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bidar,,,,,84
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Bijapur / Vijayapura,,,,,50
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chamarajanagar,,,,,40
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chikkaballapur,,,,,67
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chikkamagaluru,,,,,46
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Chitradurga,,,,,41
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Devanagere,,,,,66
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Gadag,,,,,53
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Gulbarga / Kalaburgi,,,,,92
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Hassan,,,,,68
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Haveri,,,,,51
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Hubli Dharwad,,,,,72
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Kolar,,,,,97
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Koppal,,,,,55
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Madikeri,,,,,36
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mandya,,,,,39
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mangalore,,,,,58
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Mysore,,,,,47
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Raichur,,,,,91
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Ramanagara,,,,,58
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Shimaga / Shivamogga,,,,,52
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Tumkuru,,,,,59
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Udupi,,,,,21
India,Karnataka,"Calendar Year (Jan - Dec), 2022",Yadgir,,,,,62
India,Kerala,"Calendar Year (Jan - Dec), 2022",Alappuzha,,,,,50
India,Kerala,"Calendar Year (Jan - Dec), 2022",Eloor,,,,,62
India,Kerala,"Calendar Year (Jan - Dec), 2022",Ernakulam,,,,,34
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kannur,,,,,63
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kochi,,,,,80
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kollam,,,,,72
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kottayam,,,,,44
India,Kerala,"Calendar Year (Jan - Dec), 2022",Kozhikode,,,,,59
India,Kerala,"Calendar Year (Jan - Dec), 2022",Mallappuram,,,,,31
India,Kerala,"Calendar Year (Jan - Dec), 2022",Palakkad,,,,,62
India,Kerala,"Calendar Year (Jan - Dec), 2022",Pathanamthitta,,,,,33
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thiruvalla,,,,,60
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thiruvanantapuram,,,,,43
India,Kerala,"Calendar Year (Jan - Dec), 2022",Thrissur,,,,,54
India,Kerala,"Calendar Year (Jan - Dec), 2022",Wayanad,,,,,40
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Doda (J),,,,,
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Jammu,,,,,171
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Samba (J),,,,,124
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Srinagar (K),,,,,83
India,Ladakh,"Calendar Year (Jan - Dec), 2022",Udhampur (J),,,,,179
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Amlai,,,,,71
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Bhopal,,,,,126
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Chindwara,,,,,78
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Damoh,,,,,56
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Dewas,,,,,102
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Gwalior,,,,,132
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Indore,,,,,111
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Jabalpur,,,,,128
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Katni,,,,,151
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Maihar,,,,,37
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Mandideep,,,,,108
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Nagda,,,,,45
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Pithampur,,,,,106
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Ratlam,,,,,98
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Rewa,,,,,56
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Sagar,,,,,78
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Satna,,,,,62
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Singrauli,,,,,184
India,Madhya Pradesh,"Calendar Year (Jan - Dec), 2022",Ujjain,,,,,118
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Akola,,,,,63
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Ambernath,,,,,78
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Amravati,,,,,67
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Aurangabad,,,,,125
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Badlapur,,,,,125
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Bhiwandi,,,,,61
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Chandrapur,,,,,123
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Dombivali / Kalyan,,,,,128
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Jalgaon,,,,,63
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Jalna,,,,,93
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Kolhapur,,,,,80
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Latur,,,,,55
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Mumbai,,,,,114
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Nagpur,,,,,85
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Nanded,,,,,79
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Nashik,,,,,61
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Navi Mumbai,,,,,100
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Pimpri Chinchwad,,,,,84
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Pune,,,,,110
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Roha,,,,,74
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Sangli,,,,,58
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Solapur,,,,,74
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Tarapur,,,,,89
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Thane,,,,,116
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Ulhas Nagar,,,,,79
India,Maharashtra,"Calendar Year (Jan - Dec), 2022",Vasai virar,,,,,156
India,Manipur,"Calendar Year (Jan - Dec), 2022",Imphal,,,,,37
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Byraihat,,,,,152
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Dawki,,,,,39
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Khlihriat,,,,,48
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Nongstoin,,,,,38
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Shillong,,,,,34
India,Meghalaya,"Calendar Year (Jan - Dec), 2022",Tura,,,,,36
